ticker,year,month,mu,sigma,beta_sentiment,MAE,RMSE,MAPE,sMAPE,Mean_Error,MASE,Directional_Accuracy
WMT,2022,1,0.047908520836594054,0.20679911741648133,-0.1653588232054067,2.2231655798387484,2.773070751924471,5.0565380807297355,4.863121981049356,2.2231655798387484,,0.05
WMT,2022,2,0.047908520836594054,0.20679911741648133,-0.1653588232054067,2.3490454208983573,2.7146438158609927,5.490886026146861,5.296223364455958,2.3490454208983573,,0.05263157894736842
WMT,2022,3,0.047908520836594054,0.20679911741648133,-0.1653588232054067,1.0096348557198904,1.197084844188692,2.2041273744028507,2.2384740226522273,-0.9999626753659767,,0.043478260869565216
WMT,2022,4,0.047908520836594054,0.20679911741648133,-0.1653588232054067,0.8374092059436613,1.0396815813058682,1.68579889811733,1.7065788206574217,-0.7321295071263847,,0.05
WMT,2022,5,0.047908520836594054,0.20679911741648133,-0.1653588232054067,5.417252257134426,7.203448926840731,13.54123971982425,12.06327949105442,5.312234179737358,,0.047619047619047616
WMT,2022,6,0.047908520836594054,0.20679911741648133,-0.1653588232054067,2.094494971772265,2.351092799280719,5.4338130838518985,5.254468403302583,2.0411156902343826,,0.047619047619047616
WMT,2022,7,0.047908520836594054,0.20679911741648133,-0.1653588232054067,0.9781028925645459,1.1958774802583545,2.381402373333949,2.4180221167072182,-0.8435523015249963,,0.05
WMT,2022,8,0.047908520836594054,0.20679911741648133,-0.1653588232054067,1.1619720047963649,1.3637915039101132,2.761263087051701,2.7238868106090885,0.7353291498251234,,0.045454545454545456
WMT,2022,9,0.047908520836594054,0.20679911741648133,-0.1653588232054067,1.6604822196742628,2.0924637704648608,3.9366617483024133,3.8172653415467677,1.5918972470049697,,0.047619047619047616
WMT,2022,10,0.047908520836594054,0.20679911741648133,-0.1653588232054067,0.8664222879262323,1.005208922109136,2.0355392927877674,2.0140550953720253,0.4723742880528497,,0.047619047619047616
WMT,2022,11,0.047908520836594054,0.20679911741648133,-0.1653588232054067,0.9483918332977085,1.1311143822870082,2.007104465254052,2.0214436143053645,-0.448572775627146,,0.047619047619047616
WMT,2022,12,0.047908520836594054,0.20679911741648133,-0.1653588232054067,3.8469916723423685,4.33757568344451,8.331220852769516,7.910319417872228,3.8469916723423685,,0.047619047619047616
WMT,2023,1,0.047908520836594054,0.20679911741648133,-0.1653588232054067,1.8269629291666356,2.322760943334652,4.009359069064165,3.8840958312286102,1.7777164209307266,,0.05
WMT,2023,2,0.047908520836594054,0.20679911741648133,-0.1653588232054067,1.8801999319446139,2.1303114699802386,4.112354315878182,4.0064578248308464,1.8801999319446139,,0.05263157894736842
WMT,2023,3,0.047908520836594054,0.20679911741648133,-0.1653588232054067,0.9312855056903423,1.104144400942805,2.080115706333675,2.049978892267977,0.9214944404406343,,0.043478260869565216
WMT,2023,4,0.047908520836594054,0.20679911741648133,-0.1653588232054067,0.5528839602802085,0.651587078318108,1.1456380701719888,1.1366615242129174,0.5355919863795517,,0.05263157894736842
WMT,2023,5,0.047908520836594054,0.20679911741648133,-0.1653588232054067,1.7392408648050206,2.220220820508536,3.6334866597137334,3.528382494826888,1.7392408648050206,,0.045454545454545456
WMT,2023,6,0.047908520836594054,0.20679911741648133,-0.1653588232054067,0.854493995842166,1.0086229235803406,1.709993041095979,1.7304684387662874,-0.854493995842166,,0.047619047619047616
WMT,2023,7,0.047908520836594054,0.20679911741648133,-0.1653588232054067,2.0540820705592657,2.2173335979867796,4.0657036090089065,3.9715363370814294,2.0540820705592657,,0.05
WMT,2023,8,0.047908520836594054,0.20679911741648133,-0.1653588232054067,0.7284785797657322,0.9532189889066948,1.4231369149884796,1.4061666969900721,0.6615155391631002,,0.043478260869565216
WMT,2023,9,0.047908520836594054,0.20679911741648133,-0.1653588232054067,1.0905942551976462,1.5273090147421025,2.0777511607998638,2.0365825735532583,0.9937559110169797,,0.05
WMT,2023,10,0.047908520836594054,0.20679911741648133,-0.1653588232054067,1.157637646689533,1.2887426992903475,2.2379873124061813,2.2072257372215836,1.157637646689533,,0.045454545454545456
WMT,2023,11,0.047908520836594054,0.20679911741648133,-0.1653588232054067,2.2775043390805343,3.089674451654735,4.4903234371272545,4.311894849612501,2.1969888260358124,,0.047619047619047616
WMT,2023,12,0.047908520836594054,0.20679911741648133,-0.1653588232054067,0.9812250195332854,1.1149693243900871,1.9644519735252584,1.9398041622984024,0.9599363095863869,,0.05
WMT,2024,1,0.047908520836594054,0.20679911741648133,-0.1653588232054067,0.28101939700114204,0.406835534782842,0.5399273114980195,0.5371278317932545,0.21478302061834006,,0.047619047619047616
WMT,2024,2,0.047908520836594054,0.20679911741648133,-0.1653588232054067,0.5252197836551744,0.6619244206968878,0.9380038507543564,0.9347227143111471,0.17239539409228327,,0.05
WMT,2024,3,0.047908520836594054,0.20679911741648133,-0.1653588232054067,0.7737147315084159,0.8753623567212804,1.304290810930352,1.313131974103868,-0.5676513141998406,,0.05
WMT,2024,4,0.047908520836594054,0.20679911741648133,-0.1653588232054067,1.760035646053467,1.9755499552737288,3.0117178603927433,2.955670203715892,1.760035646053467,,0.045454545454545456
WMT,2024,5,0.047908520836594054,0.20679911741648133,-0.1653588232054067,2.579492857906928,3.202623032021379,4.091780489067049,4.223091859758416,-2.579492857906928,,0.045454545454545456
WMT,2024,6,0.047908520836594054,0.20679911741648133,-0.1653588232054067,0.47691862379331135,0.6057537723970925,0.7194613680545341,0.7230133254893518,-0.3311520393554685,,0.05263157894736842
WMT,2024,7,0.047908520836594054,0.20679911741648133,-0.1653588232054067,1.0914193487343153,1.26683382367348,1.5865789517236148,1.6003205700943612,-0.8462643399611335,,0.045454545454545456
WMT,2024,8,0.047908520836594054,0.20679911741648133,-0.1653588232054067,2.6257258956098286,2.77676369239915,3.6991786506231916,3.7083198157502544,-0.4364923070647703,,0.045454545454545456
WMT,2024,9,0.047908520836594054,0.20679911741648133,-0.1653588232054067,0.8089764266449961,0.966029540784354,1.0389826641268685,1.0354567547614868,0.31913337199890607,,0.05
WMT,2024,10,0.047908520836594054,0.20679911741648133,-0.1653588232054067,1.9456735905973912,2.1311140597105394,2.440819132569447,2.405554575289337,1.9456735905973912,,0.043478260869565216
WMT,2024,11,0.047908520836594054,0.20679911741648133,-0.1653588232054067,2.483314124941341,3.494320176732346,2.8245176080117425,2.9038968303865715,-2.483314124941341,,0.05
WMT,2024,12,0.047908520836594054,0.20679911741648133,-0.1653588232054067,1.9078042461638856,2.3699052599274935,2.09003160807321,2.0693594576460828,0.5093465319571818,,0.047619047619047616
WMT,2025,1,0.047908520836594054,0.20679911741648133,-0.1653588232054067,1.763363411550013,2.4658643008771417,1.861808989714241,1.8955111418451391,-1.7021575350591447,,0.05
WMT,2025,2,0.047908520836594054,0.20679911741648133,-0.1653588232054067,3.593824745293236,4.217259272089765,3.6902183825033497,3.6314575563501235,0.8418370117167416,,0.05263157894736842
WMT,2025,3,0.047908520836594054,0.20679911741648133,-0.1653588232054067,10.93938725943956,11.948359327013431,12.814757063281501,11.89985475291961,10.93938725943956,,0.047619047619047616
WMT,2025,4,0.047908520836594054,0.20679911741648133,-0.1653588232054067,2.413737454485557,3.224178486247652,2.742027924551556,2.7049540836601635,-0.03380268828793611,,0.047619047619047616
WMT,2025,5,0.047908520836594054,0.20679911741648133,-0.1653588232054067,1.9814924293081482,2.2470868498745564,2.0590921706467835,2.033961869260891,1.6422429275981376,,0.047619047619047616
WMT,2025,6,0.047908520836594054,0.20679911741648133,-0.1653588232054067,3.098828684139717,3.8222523314299615,3.252205041641694,3.1731277207584405,3.098828684139717,,0.1
WMT,2025,7,0.047908520836594054,0.20679911741648133,-0.1653588232054067,3.0569711615150887,3.335806858738365,3.201996282235718,3.143642344566021,2.8307416738941655,,0.047619047619047616
WMT,2025,8,0.047908520836594054,0.20679911741648133,-0.1653588232054067,3.0395385286029066,3.973188078125763,3.105459097577721,3.051108132165573,1.2651254057393022,,0.047619047619047616
WMT,2025,9,0.047908520836594054,0.20679911741648133,-0.1653588232054067,2.4164562035150694,2.6921086702367703,2.3673448977268543,2.4025573596425116,-2.4164562035150694,,0.047619047619047616
WMT,2025,10,0.047908520836594054,0.20679911741648133,-0.1653588232054067,1.8399282923193727,2.480692582392504,1.7871341712464632,1.7662715716949138,0.9490670498258078,,0.043478260869565216
WMT,2025,11,0.047908520836594054,0.20679911741648133,-0.1653588232054067,1.4993251281835913,2.0446902848897532,1.44433029709223,1.4398059105112193,0.36230140969102,,0.05263157894736842
WMT,2025,12,0.047908520836594054,0.20679911741648133,-0.1653588232054067,0.285850298971404,0.40425336961376357,0.2558211730733638,0.2564772963014289,-0.285850298971404,,0.5
NVDA,2022,1,0.5876851762981584,0.43302729191179434,0.2836008948188013,5.44536694877455,6.261468900731636,22.504686707464653,19.493213585964394,5.44536694877455,,0.05
NVDA,2022,2,0.5876851762981584,0.43302729191179434,0.2836008948188013,1.176853091463768,1.3968362063798214,4.854586113763679,4.750576553508106,0.5113844505217657,,0.05555555555555555
NVDA,2022,3,0.5876851762981584,0.43302729191179434,0.2836008948188013,2.227575810313867,2.788238634452012,8.533364217805008,8.999078967320742,-1.535359782780099,,0.043478260869565216
NVDA,2022,4,0.5876851762981584,0.43302729191179434,0.2836008948188013,5.354365530100774,6.102029624386575,25.982734339713808,22.10963978811577,5.290306744644549,,0.05555555555555555
NVDA,2022,5,0.5876851762981584,0.43302729191179434,0.2836008948188013,2.4128423498593095,2.714174909555983,14.062576202415727,12.899649512167896,2.3457076216017683,,0.047619047619047616
NVDA,2022,6,0.5876851762981584,0.43302729191179434,0.2836008948188013,2.187065374011697,2.594584109303409,13.537299207571346,12.360586413263237,1.973833674789458,,0.047619047619047616
NVDA,2022,7,0.5876851762981584,0.43302729191179434,0.2836008948188013,1.3937950734707376,1.7012865238457884,8.159517844557598,8.667198652426663,-1.3937950734707376,,0.05555555555555555
NVDA,2022,8,0.5876851762981584,0.43302729191179434,0.2836008948188013,1.3582628879328298,1.8935129943371192,8.227163359982406,7.599315798359742,1.202244793712562,,0.045454545454545456
NVDA,2022,9,0.5876851762981584,0.43302729191179434,0.2836008948188013,1.1904996032714419,1.4368156464897073,9.371770589409065,8.76730317740529,1.1235060818910139,,0.047619047619047616
NVDA,2022,10,0.5876851762981584,0.43302729191179434,0.2836008948188013,0.6227498044145244,0.7138494984759928,5.124510077759034,5.005631918503884,0.29128916371752434,,0.047619047619047616
NVDA,2022,11,0.5876851762981584,0.43302729191179434,0.2836008948188013,1.508529270644009,1.7670535238086014,9.494761675726046,10.136527525199504,-1.4592062069011997,,0.05
NVDA,2022,12,0.5876851762981584,0.43302729191179434,0.2836008948188013,1.4712633333725003,2.007856828184588,9.707111538597777,8.87508227549556,1.3914234361288154,,0.05
NVDA,2023,1,0.5876851762981584,0.43302729191179434,0.2836008948188013,2.5851116181388747,3.0846399291290836,14.060571049013621,15.548869136611845,-2.573754311318995,,0.05
NVDA,2023,2,0.5876851762981584,0.43302729191179434,0.2836008948188013,0.8018729825871562,0.9641459567284427,3.5733454571673415,3.6361384687417493,-0.5124857182521358,,0.05263157894736842
NVDA,2023,3,0.5876851762981584,0.43302729191179434,0.2836008948188013,1.5863501727052987,1.929318095196681,6.092453759175935,6.370645167781275,-1.5466921296694631,,0.045454545454545456
NVDA,2023,4,0.5876851762981584,0.43302729191179434,0.2836008948188013,1.5899652451463815,1.7373292433560905,5.896072553228182,5.694921871688061,1.5899652451463815,,0.05263157894736842
NVDA,2023,5,0.5876851762981584,0.43302729191179434,0.2836008948188013,2.0778273519730646,3.494395186960484,5.909345285970468,6.313117426062267,-1.1382612189769181,,0.045454545454545456
NVDA,2023,6,0.5876851762981584,0.43302729191179434,0.2836008948188013,1.207486065227111,1.409887347519317,2.9622076858075888,2.9534197365482533,0.14078714275134546,,0.047619047619047616
NVDA,2023,7,0.5876851762981584,0.43302729191179434,0.2836008948188013,1.230692946701684,1.6552293505431013,2.679844314899843,2.741764628221801,-1.003306046856603,,0.05
NVDA,2023,8,0.5876851762981584,0.43302729191179434,0.2836008948188013,2.950567055387354,3.462393914997993,6.718454577741509,6.4145185561087645,2.950567055387354,,0.043478260869565216
NVDA,2023,9,0.5876851762981584,0.43302729191179434,0.2836008948188013,5.55360350848299,6.308597590854507,12.883479417346951,11.883400146639715,5.55360350848299,,0.05
NVDA,2023,10,0.5876851762981584,0.43302729191179434,0.2836008948188013,2.668344437394441,3.5312081828272026,6.367712531095276,6.033731693946794,2.313568361390919,,0.045454545454545456
NVDA,2023,11,0.5876851762981584,0.43302729191179434,0.2836008948188013,3.8452886821974577,4.193815194804781,7.9662812425239125,8.357472081636164,-3.8452886821974577,,0.047619047619047616
NVDA,2023,12,0.5876851762981584,0.43302729191179434,0.2836008948188013,0.5965583806714605,0.7907040962003793,1.2473168751437922,1.2470011688791744,-0.06214406924810447,,0.05
NVDA,2024,1,0.5876851762981584,0.43302729191179434,0.2836008948188013,6.565751575068091,7.569708930592795,11.153362636106788,12.020146478231549,-6.46225698400663,,0.047619047619047616
NVDA,2024,2,0.5876851762981584,0.43302729191179434,0.2836008948188013,7.206865014768079,8.03700800409559,9.669108096726278,10.270191813378323,-7.206865014768079,,0.05
NVDA,2024,3,0.5876851762981584,0.43302729191179434,0.2836008948188013,4.267549519614061,4.8713629723926335,4.706162970466749,4.852946945227599,-4.267549519614061,,0.05
NVDA,2024,4,0.5876851762981584,0.43302729191179434,0.2836008948188013,8.346762085049901,9.840671189767093,10.009601644570454,9.34341841960027,8.346762085049901,,0.045454545454545456
NVDA,2024,5,0.5876851762981584,0.43302729191179434,0.2836008948188013,9.488089583373618,11.896297334196898,9.297793231400547,9.971750597305538,-9.488089583373618,,0.045454545454545456
NVDA,2024,6,0.5876851762981584,0.43302729191179434,0.2836008948188013,6.420504752832791,7.864594741825478,5.026851707205917,5.215987063239757,-6.142157728116857,,0.05263157894736842
NVDA,2024,7,0.5876851762981584,0.43302729191179434,0.2836008948188013,8.345745211623878,11.270593768083257,7.231718735283156,6.795940129258036,6.194299876315398,,0.045454545454545456
NVDA,2024,8,0.5876851762981584,0.43302729191179434,0.2836008948188013,8.019395043554892,9.256415446881022,6.730411898026861,6.884743739210822,-3.9966252715511716,,0.045454545454545456
NVDA,2024,9,0.5876851762981584,0.43302729191179434,0.2836008948188013,5.5887171939731175,6.453518395993365,4.749433023516275,4.880197525056755,-4.358717996669069,,0.05
NVDA,2024,10,0.5876851762981584,0.43302729191179434,0.2836008948188013,12.414295139958956,13.51825140720265,9.056226760549588,9.563308325545844,-12.414295139958956,,0.043478260869565216
NVDA,2024,11,0.5876851762981584,0.43302729191179434,0.2836008948188013,5.483339640284461,6.474592985419478,3.804549523122611,3.8672655658493906,-3.0618258048040845,,0.05
NVDA,2024,12,0.5876851762981584,0.43302729191179434,0.2836008948188013,7.550631636843282,8.777779674937605,5.593666466582721,5.399728832727194,6.3035246550921595,,0.047619047619047616
NVDA,2025,1,0.5876851762981584,0.43302729191179434,0.2836008948188013,9.285132398637705,12.75306814679442,7.25124063607914,6.801701009997842,7.012440028403857,,0.05
NVDA,2025,2,0.5876851762981584,0.43302729191179434,0.2836008948188013,11.446236064560082,13.172127193203826,8.545801553913543,9.048762454928422,-11.293851609504578,,0.05263157894736842
NVDA,2025,3,0.5876851762981584,0.43302729191179434,0.2836008948188013,3.730034699915213,5.0141674760713695,3.3163210493169046,3.2444888168339117,1.5031909991507515,,0.047619047619047616
NVDA,2025,4,0.5876851762981584,0.43302729191179434,0.2836008948188013,7.38697287275954,9.162030364577733,7.308406925611875,6.910876870906285,7.120055890118351,,0.047619047619047616
NVDA,2025,5,0.5876851762981584,0.43302729191179434,0.2836008948188013,13.395948722083702,15.647163997008398,10.100624879481972,10.834355312562522,-13.395948722083702,,0.047619047619047616
NVDA,2025,6,0.5876851762981584,0.43302729191179434,0.2836008948188013,4.437582172571075,6.142170176217473,3.0057679716230945,3.089774440117007,-4.437582172571075,,0.09090909090909091
NVDA,2025,7,0.5876851762981584,0.43302729191179434,0.2836008948188013,7.071315837835511,8.21504586430488,4.101625595686903,4.216895475053919,-7.067924732698971,,0.047619047619047616
NVDA,2025,8,0.5876851762981584,0.43302729191179434,0.2836008948188013,4.075098059173133,4.776167724504875,2.257651899292622,2.2870476861087403,-3.1268628805537837,,0.047619047619047616
NVDA,2025,9,0.5876851762981584,0.43302729191179434,0.2836008948188013,2.4204206050679278,3.2552697853236188,1.3769593493545447,1.375855768784088,-0.017210025741537124,,0.047619047619047616
NVDA,2025,10,0.5876851762981584,0.43302729191179434,0.2836008948188013,7.341072541378599,9.355551179273549,3.98838288719645,3.866877939767371,6.27375965567304,,0.043478260869565216
NVDA,2025,11,0.5876851762981584,0.43302729191179434,0.2836008948188013,25.45520889802662,27.913579559698547,13.817789741758112,12.746647087814997,25.45520889802662,,0.05263157894736842
NVDA,2025,12,0.5876851762981584,0.43302729191179434,0.2836008948188013,0.45649921243395397,0.6455873774367343,0.25159778127069904,0.2522323923735569,-0.45649921243395397,,0.5
AMD,2022,1,0.4624863015878958,0.6469748402736519,0.5354932314556758,18.84673557887347,21.51920113357492,15.901720786259038,14.320325703192067,18.84673557887347,,0.05
AMD,2022,2,0.4624863015878958,0.6469748402736519,0.5354932314556758,5.267984398234232,6.585361258082925,4.2977590145323274,4.403186256638578,-3.0818816766515265,,0.05263157894736842
AMD,2022,3,0.4624863015878958,0.6469748402736519,0.5354932314556758,5.342191672288749,6.588628633844586,4.707851425941229,4.757621625914118,-1.5030630292762093,,0.043478260869565216
AMD,2022,4,0.4624863015878958,0.6469748402736519,0.5354932314556758,12.395559372230997,14.243330924809056,13.59186851414459,12.44552593028199,12.15674128661897,,0.05
AMD,2022,5,0.4624863015878958,0.6469748402736519,0.5354932314556758,5.474427198338717,6.762984028937607,5.633771598108073,5.860709408100467,-4.539994275419848,,0.047619047619047616
AMD,2022,6,0.4624863015878958,0.6469748402736519,0.5354932314556758,11.498270270472814,13.365588814346959,13.573670190117411,12.44020543829764,9.300228258667588,,0.047619047619047616
AMD,2022,7,0.4624863015878958,0.6469748402736519,0.5354932314556758,10.04284864350723,12.140438826980898,11.56476622532885,12.591523097305627,-10.04284864350723,,0.05
AMD,2022,8,0.4624863015878958,0.6469748402736519,0.5354932314556758,4.288246856310286,4.987589615976134,4.484605154642448,4.492437719368285,-1.1991242433531175,,0.043478260869565216
AMD,2022,9,0.4624863015878958,0.6469748402736519,0.5354932314556758,7.890833816853359,9.871058232725234,11.31626667115214,10.362518792634793,7.259973873219458,,0.047619047619047616
AMD,2022,10,0.4624863015878958,0.6469748402736519,0.5354932314556758,4.801344811445519,5.385774403819699,8.188226018101838,7.79433183015181,4.206586895562904,,0.047619047619047616
AMD,2022,11,0.4624863015878958,0.6469748402736519,0.5354932314556758,10.745468938460775,12.545490155218866,14.665870174076684,16.2600500934747,-10.670519345350696,,0.047619047619047616
AMD,2022,12,0.4624863015878958,0.6469748402736519,0.5354932314556758,8.753777616795944,9.519942598775291,13.212834130640546,12.239601135027419,8.753777616795944,,0.047619047619047616
AMD,2023,1,0.4624863015878958,0.6469748402736519,0.5354932314556758,7.393471217918086,8.61978318638515,10.176431955306771,10.915483252523039,-7.3045670506305544,,0.05
AMD,2023,2,0.4624863015878958,0.6469748402736519,0.5354932314556758,3.3578075463892127,4.196492700112524,4.210467415662195,4.089241660760192,2.3025341411024307,,0.05263157894736842
AMD,2023,3,0.4624863015878958,0.6469748402736519,0.5354932314556758,10.3928908630416,12.25995182832797,11.025332170655258,11.913770101827806,-10.3928908630416,,0.045454545454545456
AMD,2023,4,0.4624863015878958,0.6469748402736519,0.5354932314556758,5.286277535161206,6.1616148908567805,5.956497244247619,5.720734999922148,5.286277535161206,,0.05263157894736842
AMD,2023,5,0.4624863015878958,0.6469748402736519,0.5354932314556758,13.822959599178875,17.859988973467505,12.520190529216546,13.807461799558817,-12.776067784821713,,0.045454545454545456
AMD,2023,6,0.4624863015878958,0.6469748402736519,0.5354932314556758,5.146550972887636,6.157202984327994,4.439031795431713,4.376211429697383,1.380696298746255,,0.047619047619047616
AMD,2023,7,0.4624863015878958,0.6469748402736519,0.5354932314556758,2.5768879785647814,3.1537342294486614,2.2940712594981894,2.260156434753352,1.8882142029899966,,0.05
AMD,2023,8,0.4624863015878958,0.6469748402736519,0.5354932314556758,6.89936113181683,7.796099768905239,6.482353674200316,6.221083044769002,6.876459940600635,,0.043478260869565216
AMD,2023,9,0.4624863015878958,0.6469748402736519,0.5354932314556758,5.878742532533336,7.028443660048848,5.878849286889788,5.637251148942934,5.74595055627177,,0.05
AMD,2023,10,0.4624863015878958,0.6469748402736519,0.5354932314556758,2.823653049154116,3.501022184265873,2.7888157004530925,2.76703478238822,0.3984377598022038,,0.045454545454545456
AMD,2023,11,0.4624863015878958,0.6469748402736519,0.5354932314556758,10.131444414209374,11.238669430842712,8.457281549780344,8.91645976206334,-10.131444414209374,,0.047619047619047616
AMD,2023,12,0.4624863015878958,0.6469748402736519,0.5354932314556758,15.07739515886513,17.125422792644997,10.793636937277487,11.571886091031665,-14.1582943456066,,0.05
AMD,2024,1,0.4624863015878958,0.6469748402736519,0.5354932314556758,21.08104024172065,25.780214332766043,12.50813643729872,13.748633274090658,-20.51235780892649,,0.047619047619047616
AMD,2024,2,0.4624863015878958,0.6469748402736519,0.5354932314556758,6.883266825119901,9.210066258988485,3.8444967476329097,3.972199815456505,-6.012471936467935,,0.05
AMD,2024,3,0.4624863015878958,0.6469748402736519,0.5354932314556758,12.282593120222232,14.687129073818376,6.650274555907458,6.364663938422662,9.212538816968326,,0.05
AMD,2024,4,0.4624863015878958,0.6469748402736519,0.5354932314556758,17.928765989211474,20.092470661987495,11.390567822685066,10.613529168138124,17.928765989211474,,0.045454545454545456
AMD,2024,5,0.4624863015878958,0.6469748402736519,0.5354932314556758,14.144798343618975,16.10639709613004,8.694503648740321,9.204144875491602,-14.144798343618975,,0.045454545454545456
AMD,2024,6,0.4624863015878958,0.6469748402736519,0.5354932314556758,3.9734144903873263,4.498930787678514,2.4859095344381053,2.452358364440648,2.9679095531712227,,0.05263157894736842
AMD,2024,7,0.4624863015878958,0.6469748402736519,0.5354932314556758,12.770736618794382,15.844738080004648,7.620333549795568,7.924834066957306,-7.398152012013186,,0.045454545454545456
AMD,2024,8,0.4624863015878958,0.6469748402736519,0.5354932314556758,13.28514564471596,16.1075919864305,8.887636124453815,9.489724861650945,-12.74512674265629,,0.045454545454545456
AMD,2024,9,0.4624863015878958,0.6469748402736519,0.5354932314556758,13.605564733860358,16.026557062265223,8.682517423608225,9.222092559254266,-13.303735202428168,,0.05
AMD,2024,10,0.4624863015878958,0.6469748402736519,0.5354932314556758,6.166000873677014,7.204509169300907,3.844855043196905,3.8487102105087336,-0.18572942688420144,,0.043478260869565216
AMD,2024,11,0.4624863015878958,0.6469748402736519,0.5354932314556758,4.214050918202213,4.785293723140775,3.004059020530082,2.976099606992584,1.9263086360619668,,0.05
AMD,2024,12,0.4624863015878958,0.6469748402736519,0.5354932314556758,12.158835790455273,13.905382050240684,9.757185006246706,9.166186394771671,11.873283940317728,,0.047619047619047616
AMD,2025,1,0.4624863015878958,0.6469748402736519,0.5354932314556758,3.400826061371709,4.122857864950764,2.8018696893393553,2.819432915563343,-0.6065223294138626,,0.05
AMD,2025,2,0.4624863015878958,0.6469748402736519,0.5354932314556758,4.591274847544073,6.114238743594321,4.333746504822406,4.177339768818185,3.89786545549397,,0.05263157894736842
AMD,2025,3,0.4624863015878958,0.6469748402736519,0.5354932314556758,6.76591336828119,8.660907828236974,6.31355401328793,6.646520864193101,-6.60135241513266,,0.047619047619047616
AMD,2025,4,0.4624863015878958,0.6469748402736519,0.5354932314556758,10.919978246181318,12.361699834879392,12.327231014369385,11.395251435107918,10.851873047721366,,0.047619047619047616
AMD,2025,5,0.4624863015878958,0.6469748402736519,0.5354932314556758,14.496311143236277,16.374493117751047,12.946239477099212,14.092072860167823,-14.496311143236277,,0.047619047619047616
AMD,2025,6,0.4624863015878958,0.6469748402736519,0.5354932314556758,11.920163305161607,15.586244995383728,8.958179361924913,9.662784198323376,-11.920163305161607,,0.05263157894736842
AMD,2025,7,0.4624863015878958,0.6469748402736519,0.5354932314556758,21.94761405891785,27.174343733369074,13.384823594900189,14.853391561843315,-21.921327869483893,,0.045454545454545456
AMD,2025,8,0.4624863015878958,0.6469748402736519,0.5354932314556758,5.001762856180193,6.716006816105246,2.857012020692831,2.9203444086229347,-3.677367676598209,,0.047619047619047616
AMD,2025,9,0.4624863015878958,0.6469748402736519,0.5354932314556758,2.6744463580357793,3.976297695934912,1.7161156941030473,1.6898105879407797,1.4065695095883073,,0.047619047619047616
AMD,2025,10,0.4624863015878958,0.6469748402736519,0.5354932314556758,68.31344506047914,75.46260216048616,28.537774757646027,34.3800805685175,-68.31344506047914,,0.043478260869565216
AMD,2025,11,0.4624863015878958,0.6469748402736519,0.5354932314556758,22.140063893961855,26.81899641136869,10.067578492919834,9.349463471390225,21.910485376196213,,0.05263157894736842
AMD,2025,12,0.4624863015878958,0.6469748402736519,0.5354932314556758,1.8376301529401502,2.598801484913705,0.8537586443234468,0.8465313100866774,1.8376301529401502,,0.5
